,year,fuel,seller_type_Individual,seller_type_Trustmark Dealer,transmission,owner,engine,max_power
3549,0.8913043478260869,1,1,0,1,2,-0.5711469764851125,-0.6942641696455634
205,0.9202898550724637,1,1,0,1,1,-0.5213222350292585,-0.24741716608046818
1341,0.9130434782608695,0,1,0,1,1,-1.0414925358283738,-0.9592712253876388
3544,0.9347826086956522,0,1,0,1,2,1.4357936093566843,1.3637693483514057
2739,0.9347826086956522,0,1,0,1,1,0.07856765209922298,0.19661061348737102
6112,0.9565217391304348,0,1,0,1,1,-0.1247172930406611,-0.08164679504180794
5092,0.9202898550724637,0,0,1,1,2,2.063585351700444,0.2529950934324935
6601,0.9202898550724637,0,1,0,1,1,-0.41967976245931643,-0.5025569378321472
4717,0.9347826086956522,0,1,0,1,1,2.121382051789235,-0.8324061455111134
4073,0.9057971014492754,1,1,0,1,1,-0.74254408709325,-0.6646623176743742
1866,0.9565217391304348,1,0,1,1,1,-0.9179271770178559,-0.6931364800466607
7274,0.855072463768116,0,1,0,1,2,2.121382051789235,-0.8070331295358083
2906,0.9057971014492754,1,1,0,1,1,-1.3205110879811557,-1.2778435370775807
3067,0.8913043478260869,0,1,0,1,3,2.0735502999916147,1.4483460682690894
1212,0.9492753623188406,1,1,0,1,2,-0.17055605518004674,-0.014831186306838122
6650,0.9347826086956522,1,1,0,1,1,-0.9179271770178559,-0.6931364800466607
1656,0.927536231884058,0,1,0,1,1,0.07856765209922298,0.19661061348737102
3457,0.8913043478260869,1,1,0,1,2,-0.9239061459925584,-0.8352253695083695
3518,0.9492753623188406,0,0,0,0,1,1.077055470874536,2.4068822273361707
6847,0.9492753623188406,1,1,0,1,2,-0.5193292453710243,-0.27138057005714505
2895,0.927536231884058,0,1,0,1,1,0.07856765209922298,0.19661061348737102
1804,0.927536231884058,0,1,0,1,2,-1.0414925358283738,-0.9959211373519685
5600,0.8768115942028986,1,1,0,1,2,-0.32003027954760854,-0.09658868222726542
3843,0.9565217391304348,1,0,0,0,1,-0.5213222350292585,-0.2770190180516574
3408,0.9492753623188406,0,0,0,0,1,1.077055470874536,2.4068822273361707
3407,0.9202898550724637,0,1,0,1,2,0.24597878339089221,0.978099505526768
3575,0.9057971014492754,0,0,0,1,1,2.063585351700444,0.29246422939407934
7138,0.9565217391304348,1,1,0,1,1,-1.3205110879811557,-1.2496512971050195
5171,0.9492753623188406,0,1,0,0,1,0.004827034744559138,0.4743041772170993
6106,0.9420289855072463,0,1,0,1,1,0.07856765209922298,0.20675981987749306
3490,0.9057971014492754,1,1,0,1,1,-0.5193292453710243,-0.4687262498650736
608,0.9420289855072463,1,1,0,1,1,-0.9159341873596217,-0.6942641696455634
3093,0.9637681159420289,0,0,0,0,1,1.0690835122415994,2.7733813469794666
7080,0.9492753623188406,0,1,0,1,2,2.0715573103333806,0.377040949311763
129,0.9347826086956522,0,1,0,1,2,-0.41967976245931643,-0.08080102784263107
7970,0.9565217391304348,0,0,0,1,1,0.004827034744559138,0.4743041772170993
3925,0.8840579710144928,1,1,0,1,2,-1.3205110879811557,-1.2778435370775807
2969,0.9492753623188406,1,1,0,1,1,-0.5233152246874927,-0.1360578181888513
5514,0.9492753623188406,0,0,0,0,1,0.07856765209922298,0.3353164341523723
4504,0.927536231884058,0,1,0,1,2,2.063585351700444,0.2529950934324935
3573,0.9347826086956522,0,1,0,1,1,-0.6747824387132886,-0.6096874497278797
2763,0.9202898550724637,1,1,0,1,1,-1.2846372741329408,-1.0269326013217857
832,0.9347826086956522,1,1,0,1,1,-1.3205110879811557,-1.2496512971050195
1650,0.9492753623188406,0,1,0,1,1,-0.8202706837643822,-0.637879689700441
991,0.9347826086956522,0,1,0,1,1,1.4357936093566843,0.7999245489001813
3321,0.8913043478260869,0,1,0,0,4,3.0062694600452007,4.222462481569114
8076,0.8695652173913043,1,1,0,1,3,-0.792368828549104,-0.778840889563247
2204,0.8985507246376812,0,1,0,1,2,2.053620403409273,0.09511854958615079
7491,0.9347826086956522,0,1,0,1,1,0.07856765209922298,0.19661061348737102
2461,0.8623188405797102,1,0,0,1,2,-0.41967976245931643,-0.24741716608046818
366,0.9420289855072463,0,1,0,1,2,-0.41967976245931643,-0.4969184898376348
2367,0.9130434782608695,0,1,0,1,1,2.121382051789235,-0.8324061455111134
349,0.9347826086956522,1,0,0,1,1,-0.5213222350292585,-0.27138057005714505
819,0.9420289855072463,0,1,0,1,2,0.07856765209922298,0.19661061348737102
6249,0.8913043478260869,0,1,0,1,2,-0.1247172930406611,-0.04584265027665531
4862,0.9347826086956522,0,1,0,1,2,0.07856765209922298,0.19661061348737102
3244,0.9492753623188406,0,0,0,1,1,-0.41967976245931643,-0.08813101023549713
6760,0.9420289855072463,1,1,0,1,2,-0.5193292453710243,-0.6942641696455634
7787,0.9565217391304348,1,1,0,1,1,-0.5173362557127902,-0.21499609011202264
6043,0.9420289855072463,0,1,0,1,2,1.8622933962187942,1.5836688201373836
3365,0.9130434782608695,0,1,0,1,1,-0.41967976245931643,-0.24741716608046818
4158,0.927536231884058,0,1,0,1,2,-0.1247172930406611,-0.08164679504180794
7281,0.9492753623188406,1,0,0,0,1,0.07657466244098882,0.7322631729660343
2131,0.927536231884058,0,1,0,0,1,3.0062694600452007,4.222462481569114
1846,0.9565217391304348,1,1,0,1,1,-0.5213222350292585,-0.2761732508524805
798,0.9057971014492754,0,1,0,1,3,-0.41967976245931643,-0.4997377138348908
8039,0.9057971014492754,1,1,0,1,3,-0.9179271770178559,-0.6914449456483074
2704,0.9492753623188406,0,1,0,0,2,1.3640459816602546,1.251000388461161
97,0.9420289855072463,1,0,0,0,1,-0.5213222350292585,-0.27138057005714505
4277,0.9347826086956522,0,1,0,1,2,-0.10678038611655369,-0.6096874497278797
3800,0.8985507246376812,0,1,0,1,2,-0.41967976245931643,-0.4687262498650736
2925,0.8985507246376812,0,0,0,1,1,-0.11873832406595863,-0.6660719296730021
2389,0.9565217391304348,0,1,0,1,1,-0.41967976245931643,-0.08813101023549713
7017,0.9057971014492754,0,1,0,1,2,2.121382051789235,-0.8070331295358083
6739,0.9637681159420289,0,1,0,1,1,0.07657466244098882,0.6589633490373752
7213,0.8768115942028986,0,1,0,1,2,1.0611115536086626,0.9042358367986579
3267,0.9492753623188406,1,1,0,1,1,-0.5213222350292585,-0.2403691060873279
6241,0.9492753623188406,1,1,0,1,1,-0.5193292453710243,-0.1360578181888513
6444,0.9420289855072463,1,1,0,1,2,-0.5292941936621951,-0.08249256224098481
6078,0.9637681159420289,0,1,0,1,1,1.4357936093566843,1.5876157337335417
6949,0.9202898550724637,0,1,0,1,1,2.121382051789235,-0.8324061455111134
7254,0.9565217391304348,0,1,0,1,2,-0.41967976245931643,-0.08249256224098481
6110,0.9492753623188406,0,1,0,0,1,0.24597878339089221,0.9747164367300609
2887,0.9057971014492754,0,1,0,1,2,0.004827034744559138,-0.7506486495906858
7526,0.8985507246376812,0,1,0,1,1,-0.11873832406595863,-0.6660719296730021
2946,0.9565217391304348,1,1,0,1,2,-0.5173362557127902,-0.21499609011202264
1877,0.9492753623188406,1,1,0,1,1,0.07657466244098882,0.8368563832642366
5835,0.9347826086956522,0,1,0,1,3,-0.6747824387132886,-0.6096874497278797
4667,0.8985507246376812,0,1,0,1,1,2.0735502999916147,1.3919615883239669
1869,0.9492753623188406,1,0,1,1,1,-0.5213222350292585,-0.2770190180516574
2675,0.9565217391304348,1,0,0,0,1,-0.5213222350292585,-0.2770190180516574
2260,0.9202898550724637,1,1,0,1,1,-0.5292941936621951,-0.7760216655659911
5443,0.9347826086956522,0,1,0,1,2,-0.41967976245931643,0.002648002476149962
2354,0.9347826086956522,1,1,0,1,1,-0.5213222350292585,-0.23924141648842526
957,0.9057971014492754,1,1,0,1,3,-0.5233152246874927,-0.525110729810196
3105,0.927536231884058,1,0,1,1,2,-0.5193292453710243,-0.1360578181888513
1127,0.9565217391304348,1,0,0,0,1,-0.5213222350292585,-0.2770190180516574
2627,0.9565217391304348,0,1,0,1,1,1.4776463921796017,1.3358590307785698
2220,0.9637681159420289,0,1,0,1,1,0.07657466244098882,0.6589633490373752
424,0.9637681159420289,0,0,0,0,1,1.0690835122415994,2.7733813469794666
929,0.9637681159420289,1,1,0,1,1,-0.74254408709325,-0.6660719296730021
1263,0.8695652173913043,1,1,0,1,4,-0.2343317242435398,-0.24318833008458385
482,0.9347826086956522,0,1,0,1,1,0.24597878339089221,0.9747164367300609
2049,0.8405797101449275,1,1,0,1,2,-0.9278921253090266,-0.891609849453492
7485,0.8623188405797102,0,1,0,1,2,0.06860270380805218,-0.27138057005714505
5869,0.927536231884058,0,1,0,1,1,1.4357936093566843,0.7999245489001813
5823,0.9420289855072463,0,1,0,0,1,3.058087191159289,5.054133560759668
5641,0.927536231884058,0,1,0,1,2,0.004827034744559138,-0.22063453810653497
1209,0.8985507246376812,0,1,0,1,2,-0.11873832406595863,-0.6660719296730021
6621,0.927536231884058,0,1,0,1,1,-0.41967976245931643,-0.4969184898376348
2656,0.9057971014492754,1,1,0,1,2,0.25395074202382883,0.32911414135840883
5846,0.927536231884058,1,0,0,0,1,-0.5213222350292585,0.3277045293597809
7939,0.9565217391304348,0,1,0,1,1,-0.41967976245931643,-0.4969184898376348
1983,0.9637681159420289,1,0,0,1,1,-0.9179271770178559,-0.6931364800466607
3147,0.9420289855072463,1,1,0,1,1,-0.5213222350292585,-0.2403691060873279
4070,0.927536231884058,0,1,0,1,2,2.0715573103333806,0.377040949311763
2167,0.8623188405797102,1,1,0,1,2,-0.9278921253090266,-0.891609849453492
3729,0.8768115942028986,1,1,0,1,2,-0.14066121030653436,-0.6660719296730021
4975,0.8913043478260869,1,1,0,1,3,-0.74254408709325,-0.6646623176743742
2010,0.9347826086956522,0,1,0,1,2,-0.10678038611655369,-0.6375977673007152
4085,0.9420289855072463,1,0,0,1,1,-0.5173362557127902,-0.08249256224098481
7965,0.8913043478260869,1,1,0,1,1,-1.3205110879811557,-1.2778435370775807
3091,0.9492753623188406,0,0,0,1,1,-0.5432451212698343,-0.4977642570368117
1257,0.8985507246376812,0,1,0,1,1,2.063585351700444,0.29246422939407934
2208,0.9492753623188406,1,1,0,1,1,0.2639156903149996,0.8365744608645108
2744,0.9492753623188406,0,1,0,1,1,-0.5432451212698343,-0.4977642570368117
999,0.8188405797101449,1,1,0,1,2,-1.3205110879811557,-1.5400313688224
2206,0.9565217391304348,1,1,0,1,1,-0.5213222350292585,-0.2403691060873279
4725,0.9347826086956522,1,1,0,1,1,-0.17055605518004674,0.05846863762182129
5208,0.9420289855072463,0,1,0,1,1,-0.1247172930406611,-0.08164679504180794
6066,0.9492753623188406,0,1,0,1,1,-0.41967976245931643,-0.4969184898376348
6653,0.9347826086956522,0,1,0,1,1,1.4357936093566843,1.3637693483514057
3806,0.9637681159420289,1,1,0,0,1,-0.5213222350292585,-0.2753274836533037
3639,0.9492753623188406,1,1,0,1,1,-0.9159341873596217,-0.6942641696455634
4766,0.9565217391304348,0,0,0,0,1,3.058087191159289,4.786307281020337
1327,0.9565217391304348,0,1,0,1,1,-1.095303256600696,-1.3144934490419102
1875,0.9202898550724637,0,1,0,1,1,-0.10678038611655369,-0.6375977673007152
2361,0.9347826086956522,1,1,0,1,1,-1.3145321190064532,-1.0804978572696522
2468,0.9420289855072463,0,1,0,1,1,-0.41967976245931643,-0.08813101023549713
2151,0.8985507246376812,1,1,0,1,2,-0.792368828549104,-0.6942641696455634
1072,0.9347826086956522,1,0,0,1,1,-0.5173362557127902,-0.08249256224098481
5949,0.8623188405797102,0,1,0,1,2,2.063585351700444,0.29246422939407934
8060,0.9347826086956522,1,0,0,1,1,0.07657466244098882,0.723805500974266
4279,0.9492753623188406,1,1,0,1,1,-1.3205110879811557,-1.2496512971050195
2651,0.9420289855072463,1,1,0,0,1,-0.9179271770178559,-0.6931364800466607
79,0.9202898550724637,0,1,0,1,1,0.2778666179226387,0.3375718133501771
2932,0.927536231884058,1,1,0,0,1,0.27188764894793627,0.8196591168809743
6231,0.9347826086956522,1,1,0,1,1,-0.5213222350292585,-0.2770190180516574
4875,0.855072463768116,1,1,0,1,2,-0.23034574492707147,-0.04584265027665531
1323,0.927536231884058,1,1,0,1,1,-1.3205110879811557,-1.2496512971050195
6029,0.9130434782608695,0,1,0,1,1,-0.1247172930406611,-0.6096874497278797
8020,0.8768115942028986,0,1,0,1,3,-0.1247172930406611,-1.0748594092751398
7105,0.9130434782608695,1,1,0,1,3,-0.9179271770178559,-0.6914449456483074
879,0.9130434782608695,0,1,0,1,2,-0.11873832406595863,-0.6942641696455634
3897,0.8985507246376812,1,1,0,1,3,-0.9179271770178559,-0.6914449456483074
5540,0.9057971014492754,0,1,0,1,4,0.2778666179226387,0.3375718133501771
6033,0.927536231884058,1,1,0,1,2,-0.5213222350292585,-0.2761732508524805
7771,0.9637681159420289,1,1,0,1,1,-0.9159341873596217,-0.6942641696455634
2999,0.8623188405797102,0,1,0,1,3,2.121382051789235,-0.8070331295358083
3431,0.9347826086956522,1,1,0,1,1,-1.3205110879811557,-1.2496512971050195
5486,0.927536231884058,1,1,0,1,2,-0.5213222350292585,-0.3587765139720847
2587,0.9347826086956522,0,1,0,1,1,0.24597878339089221,0.9747164367300609
7956,0.9565217391304348,1,1,0,1,1,-1.3205110879811557,-1.2496512971050195
2665,0.9492753623188406,0,0,0,0,1,1.077055470874536,2.4068822273361707
5324,0.9347826086956522,1,1,0,1,1,0.07657466244098882,0.723805500974266
3572,0.9347826086956522,0,1,0,1,1,2.0297045275104635,2.366285401775683
379,0.9202898550724637,0,0,1,1,2,2.063585351700444,0.2529950934324935
1921,0.9057971014492754,1,1,0,1,3,-0.41967976245931643,-0.24741716608046818
4482,0.9420289855072463,1,1,0,1,1,-0.5213222350292585,-0.2770190180516574
7039,0.9347826086956522,0,1,0,0,1,1.0750624812163019,2.0319254357011065
7116,0.927536231884058,0,1,0,1,1,-0.18849296210415414,-0.6931364800466607
4079,0.9420289855072463,0,1,0,1,1,-0.41967976245931643,-0.4969184898376348
6548,0.9130434782608695,0,1,0,1,1,-0.11873832406595863,-0.6942641696455634
1615,0.9202898550724637,0,1,0,1,2,-0.41967976245931643,-0.4151609939172071
1125,0.9637681159420289,1,0,1,0,1,-0.5213222350292585,-0.2770190180516574
3719,0.9130434782608695,1,1,0,1,1,-0.5233152246874927,-0.525110729810196
3532,0.9637681159420289,1,0,1,0,1,-0.5173362557127902,-0.08080102784263107
7897,0.9492753623188406,0,1,0,1,1,-0.41967976245931643,-0.08813101023549713
6121,0.9492753623188406,0,1,0,1,1,-0.41967976245931643,-0.4963546450381837
2992,0.927536231884058,1,1,0,1,1,-0.5193292453710243,-0.6931364800466607
2007,0.9202898550724637,0,1,0,1,3,-0.41967976245931643,-0.08080102784263107
8055,0.9130434782608695,1,0,0,1,1,-0.5193292453710243,-0.1360578181888513
7072,0.9565217391304348,0,1,0,0,1,0.07856765209922298,0.47571378921572727
2394,0.9420289855072463,0,1,0,1,1,-0.41967976245931643,-0.08813101023549713
7447,0.9420289855072463,0,1,0,0,2,1.3640459816602546,1.1974351325132944
1352,0.9057971014492754,0,1,0,1,3,0.2778666179226387,0.3375718133501771
324,0.9057971014492754,1,1,0,1,3,-0.32003027954760854,-0.09658868222726542
1630,0.9420289855072463,0,1,0,1,1,0.06860270380805218,0.2360797494489569
3756,0.927536231884058,0,0,0,1,1,-0.41967976245931643,-0.4969184898376348
7444,0.9492753623188406,0,1,0,1,1,0.07856765209922298,0.47853301321298325
2074,0.9347826086956522,0,1,0,1,1,0.004827034744559138,-0.22063453810653497
2235,0.8913043478260869,0,1,0,1,1,1.4357936093566843,1.3073848684062832
1685,0.927536231884058,0,1,0,1,2,-0.18849296210415414,-0.6931364800466607
6120,0.9492753623188406,0,1,0,1,1,-0.1247172930406611,-0.08249256224098481
264,0.9492753623188406,0,1,0,1,2,-0.5432451212698343,-0.4977642570368117
7357,0.927536231884058,0,1,0,1,2,-0.41967976245931643,-0.4969184898376348
2053,0.9492753623188406,0,1,0,1,1,-0.5193292453710243,-0.4123417699199512
4840,0.9565217391304348,0,1,0,1,1,0.07856765209922298,0.20675981987749306
908,0.9565217391304348,1,1,0,1,1,-0.5213222350292585,-0.2753274836533037
3787,0.9420289855072463,0,1,0,1,1,-0.41967976245931643,-0.4969184898376348
6487,0.9202898550724637,0,1,0,1,1,-0.41967976245931643,-0.4151609939172071
2039,0.9130434782608695,0,1,0,1,1,0.004827034744559138,-0.8042139055385521
4286,0.8623188405797102,1,1,0,1,2,-0.3180372898893744,-0.6096874497278797
1930,0.9492753623188406,0,1,0,1,1,1.4357936093566843,0.7999245489001813
1840,0.9130434782608695,0,1,0,1,1,-0.1247172930406611,-0.637879689700441
1584,0.9565217391304348,1,1,0,1,1,-0.5213222350292585,-0.2403691060873279
4468,0.9057971014492754,1,1,0,1,3,0.25395074202382883,0.32911414135840883
4804,0.9202898550724637,0,1,0,1,1,0.07856765209922298,0.19661061348737102
6317,0.9637681159420289,1,1,0,0,1,-0.74254408709325,-0.6660719296730021
7139,0.9347826086956522,1,1,0,1,1,0.07657466244098882,0.723805500974266
4709,0.8768115942028986,0,1,0,1,2,1.4357936093566843,0.7999245489001813
6368,0.9492753623188406,1,1,0,1,1,-0.5213222350292585,-0.2403691060873279
4260,0.9420289855072463,1,0,1,0,1,2.063585351700444,1.862771995865739
4682,0.9565217391304348,0,0,0,0,1,1.0152727914692772,2.7096668846414786
228,0.8840579710144928,1,1,0,1,2,-0.41967976245931643,-0.24741716608046818
728,0.9057971014492754,1,1,0,1,2,0.07856765209922298,0.1712375975120662
7298,0.9565217391304348,0,1,0,1,1,-0.41967976245931643,-0.4969184898376348
1148,0.9637681159420289,0,0,0,0,1,1.0690835122415994,2.7733813469794666
5603,0.9565217391304348,1,1,0,1,2,-0.5193292453710243,0.47571378921572727
6556,0.9492753623188406,0,0,0,0,1,1.077055470874536,2.4068822273361707
5845,0.9565217391304348,1,0,0,1,1,-1.3145321190064532,-1.0816255468685545
7256,0.9202898550724637,0,1,0,1,1,-0.41967976245931643,-0.07967333824372885
5628,0.9637681159420289,0,0,0,0,1,1.0690835122415994,2.7733813469794666
7710,0.9637681159420289,1,0,0,0,1,1.0611115536086626,2.8974272028587365
2796,0.9492753623188406,0,1,0,1,1,-0.1247172930406611,-0.08164679504180794
851,0.9057971014492754,0,1,0,1,2,1.4357936093566843,0.7999245489001813
4341,0.9130434782608695,0,1,0,1,2,1.4357936093566843,0.6589633490373752
5634,0.9420289855072463,1,1,0,1,2,-0.5213222350292585,-0.23924141648842526
6805,0.9420289855072463,1,1,0,1,1,-1.3145321190064532,-1.0804978572696522
5103,0.9347826086956522,1,1,0,0,1,-0.9179271770178559,-0.6942641696455634
6199,0.9202898550724637,1,1,0,1,3,-0.5213222350292585,-0.27138057005714505
2577,0.927536231884058,0,1,0,1,3,-1.0414925358283738,-0.9959211373519685
5805,0.9057971014492754,1,1,0,1,3,-1.3205110879811557,-1.2778435370775807
2962,0.9130434782608695,0,1,0,1,3,-0.5173362557127902,-0.4687262498650736
120,0.927536231884058,0,1,0,1,3,0.004827034744559138,-0.22063453810653497
650,0.9637681159420289,0,1,0,0,1,1.0172657811275112,2.7733813469794666
6048,0.9130434782608695,0,1,0,1,1,0.004827034744559138,0.4743041772170993
3,0.8985507246376812,0,1,0,1,1,-0.1247172930406611,-0.04584265027665531
4222,0.9565217391304348,0,0,0,1,1,-0.41967976245931643,-0.4969184898376348
5932,0.9130434782608695,0,1,0,1,1,0.004827034744559138,-0.22063453810653497
472,0.9057971014492754,0,1,0,1,2,-0.10678038611655369,-0.5814952097553185
5,0.9492753623188406,1,1,0,1,1,-0.5213222350292585,-0.2753274836533037
5410,0.9202898550724637,0,0,0,1,1,-0.41967976245931643,-0.4997377138348908
926,0.9202898550724637,0,1,0,1,2,2.063585351700444,0.2521493262333166
2625,0.9492753623188406,1,1,0,1,1,-0.9179271770178559,-0.6928545576469354
4376,0.9565217391304348,0,1,0,1,1,2.984346573804625,-0.21978877090735807
1070,0.9565217391304348,1,0,0,1,1,-0.5213222350292585,-0.2770190180516574
2620,0.9347826086956522,1,1,0,1,1,-0.5213222350292585,-0.27138057005714505
246,0.9637681159420289,1,1,0,0,1,-0.5173362557127902,-0.08080102784263107
7081,0.8913043478260869,0,1,0,1,1,0.06860270380805218,0.5180021491745691
1167,0.9130434782608695,0,1,0,1,1,0.004827034744559138,-0.7506486495906858
2904,0.9202898550724637,0,1,0,1,2,-0.1247172930406611,-0.08080102784263107
3778,0.9130434782608695,0,1,0,1,1,1.4357936093566843,1.3073848684062832
7438,0.9202898550724637,0,1,0,1,2,-0.41967976245931643,-0.49861002423598855
2415,0.9347826086956522,1,1,0,1,2,0.07657466244098882,0.723805500974266
3559,0.9637681159420289,1,1,0,0,2,-0.5213222350292585,-0.2770190180516574
3461,0.9057971014492754,1,1,0,0,2,2.0695643206751466,3.168072706595324
2591,0.8768115942028986,1,1,0,0,1,0.6784575392277045,1.0818469486257936
6855,0.9565217391304348,1,1,0,1,1,-0.5193292453710243,-0.27138057005714505
5696,0.9420289855072463,0,1,0,1,1,0.07856765209922298,0.20788750947639567
1616,0.9202898550724637,0,1,0,1,1,-0.10678038611655369,-0.6096874497278797
8073,0.927536231884058,1,1,0,1,1,-0.5213222350292585,-0.27138057005714505
2342,0.8840579710144928,1,1,0,1,1,-0.5213222350292585,-0.3587765139720847
2741,0.927536231884058,0,1,0,1,2,-0.41967976245931643,-0.08249256224098481
7147,0.9420289855072463,1,1,0,1,2,-0.5213222350292585,-0.3615957379693411
1321,0.9492753623188406,1,1,0,1,1,-0.5213222350292585,-0.2761732508524805
3489,0.9202898550724637,0,1,0,1,2,1.4357936093566843,1.3637693483514057
3859,0.9347826086956522,1,1,0,1,2,-0.5213222350292585,-0.1642500581614125
6167,0.9637681159420289,1,0,0,0,1,2.049634424092805,3.4657827607055705
7562,0.9130434782608695,1,1,0,1,1,-1.3205110879811557,-1.5400313688224
2380,0.9202898550724637,1,0,0,1,1,-0.5213222350292585,-0.1642500581614125
1988,0.9492753623188406,0,0,0,1,1,0.07657466244098882,0.47571378921572727
3556,0.9565217391304348,1,1,0,1,1,0.2639156903149996,0.8365744608645108
1773,0.9202898550724637,1,1,0,1,1,-1.2846372741329408,-1.0269326013217857
5472,0.9130434782608695,0,1,0,1,1,-0.41967976245931643,0.0020841576766988494
2773,0.927536231884058,1,1,0,1,2,-0.9179271770178559,-0.6928545576469354
5711,0.8768115942028986,0,1,0,1,3,-0.1247172930406611,-1.0748594092751398
7572,0.927536231884058,1,1,0,1,2,-0.5292941936621951,-0.08249256224098481
2493,0.9202898550724637,0,1,0,1,3,-0.41967976245931643,-0.4969184898376348
6826,0.9057971014492754,0,1,0,1,1,-0.10678038611655369,-0.5814952097553185
4059,0.9057971014492754,1,1,0,1,1,-0.9179271770178559,-0.6914449456483074
4773,0.9420289855072463,0,1,0,1,1,-0.41967976245931643,-0.4969184898376348
6261,0.9637681159420289,1,0,0,1,1,-0.5213222350292585,-0.2761732508524805
1503,0.9565217391304348,0,1,0,1,1,-0.41967976245931643,-0.4963546450381837
4258,0.9347826086956522,0,1,0,1,1,1.4357936093566843,1.5876157337335417
6456,0.9347826086956522,0,1,0,0,2,1.4357936093566843,2.7085391950425755
2174,0.9057971014492754,0,1,0,1,2,-0.41967976245931643,-0.4969184898376348
1176,0.9492753623188406,1,1,0,1,2,-1.2846372741329408,-1.0269326013217857
7506,0.927536231884058,0,1,0,0,1,3.046129253209884,4.600238497201434
236,0.9492753623188406,0,1,0,1,1,0.24597878339089221,0.9747164367300609
68,0.9347826086956522,0,1,0,1,1,0.07856765209922298,0.19661061348737102
1614,0.8985507246376812,1,1,0,1,4,-0.5213222350292585,-0.3277650500022675
6251,0.9420289855072463,0,1,0,1,2,0.07856765209922298,0.20788750947639567
3323,0.855072463768116,1,1,0,1,2,-1.3205110879811557,-1.2778435370775807
3638,0.9637681159420289,1,1,0,1,1,-0.5213222350292585,-0.2770190180516574
6373,0.8913043478260869,0,1,0,1,1,-0.1247172930406611,-0.637879689700441
4687,0.9347826086956522,1,0,0,1,1,-1.3205110879811557,-1.2496512971050195
128,0.8913043478260869,1,1,0,1,2,-0.74254408709325,-0.8324061455111134
6313,0.9420289855072463,1,1,0,1,2,-0.9179271770178559,-0.6914449456483074
5418,0.927536231884058,0,1,0,1,1,0.004827034744559138,0.4743041772170993
1305,0.8913043478260869,1,1,0,1,1,-0.5213222350292585,-0.3587765139720847
1989,0.9710144927536232,1,0,0,0,1,-0.015102861837782438,1.3919615883239669
7350,0.9347826086956522,0,1,0,1,2,2.063585351700444,0.2529950934324935
7292,0.9347826086956522,0,0,0,0,1,0.07856765209922298,0.47853301321298325
2089,0.9420289855072463,0,1,0,1,1,0.06860270380805218,0.2360797494489569
4635,0.9492753623188406,0,1,0,1,1,-0.41967976245931643,-0.08813101023549713
5831,0.9202898550724637,0,1,0,1,2,-0.41967976245931643,-0.49861002423598855
7676,0.927536231884058,1,0,0,1,1,-0.5193292453710243,-0.1360578181888513
3123,0.927536231884058,1,1,0,1,3,-1.2846372741329408,-1.0269326013217857
7058,0.9347826086956522,0,1,0,1,1,2.0715573103333806,0.377040949311763
6971,0.9565217391304348,1,0,0,0,1,-0.5213222350292585,-0.2770190180516574
3385,0.9420289855072463,0,1,0,1,1,-0.10678038611655369,-0.6375977673007152
7267,0.9565217391304348,0,1,0,1,1,0.06860270380805218,0.2360797494489569
5951,0.9347826086956522,0,0,0,1,1,0.07856765209922298,-0.46985393946397624
6593,0.8985507246376812,1,1,0,1,3,-0.74254408709325,-0.8324061455111134
2831,0.9202898550724637,0,0,0,1,2,0.07856765209922298,0.1974563806865479
925,0.9420289855072463,0,1,0,1,1,2.121382051789235,-0.8070331295358083
1657,0.9420289855072463,1,1,0,1,1,-0.5213222350292585,-0.2761732508524805
5184,0.8695652173913043,1,1,0,1,3,0.6684925909365337,0.9408857487629874
5189,0.9202898550724637,0,1,0,1,2,2.063585351700444,0.2529950934324935
5038,0.9492753623188406,1,1,0,0,1,-0.9179271770178559,-0.6942641696455634
5502,0.9057971014492754,0,1,0,1,3,1.4357936093566843,1.30823063560546
6931,0.9130434782608695,0,1,0,1,3,-1.0414925358283738,-0.9592712253876388
4676,0.9420289855072463,0,0,0,0,1,1.0152727914692772,2.3316089466094327
6898,0.9420289855072463,1,1,0,1,1,-0.5213222350292585,-0.2770190180516574
368,0.9420289855072463,1,1,0,1,1,-1.3145321190064532,-1.0804978572696522
3327,0.9057971014492754,1,1,0,1,2,-0.9179271770178559,-0.6914449456483074
2140,0.8260869565217391,1,1,0,1,1,-1.3205110879811557,-1.0889555292614204
4175,0.8695652173913043,0,1,0,1,1,2.2927791623973723,0.704070932993473
4624,0.9202898550724637,0,1,0,1,1,-0.41967976245931643,-0.4969184898376348
530,0.9565217391304348,1,1,0,1,1,-0.5213222350292585,-0.2761732508524805
4876,0.9057971014492754,1,1,0,1,2,-0.5193292453710243,-0.4997377138348908
57,0.9202898550724637,0,0,0,0,2,1.0152727914692772,2.3316089466094327
643,0.9057971014492754,1,1,0,1,1,-0.9179271770178559,-0.6914449456483074
306,0.8985507246376812,1,1,0,1,2,-0.41967976245931643,-0.24741716608046818
2800,0.9492753623188406,0,1,0,1,3,-0.41967976245931643,-0.08813101023549713
5892,0.8985507246376812,1,1,0,1,2,-0.5213222350292585,-0.1642500581614125
1285,0.9057971014492754,0,1,0,1,2,1.4357936093566843,1.30823063560546
7615,0.9492753623188406,1,1,0,1,1,-1.3205110879811557,-1.6189696407455714
4775,0.8913043478260869,1,1,0,1,2,-1.3205110879811557,-1.2778435370775807
2069,0.9130434782608695,0,1,0,0,2,1.0690835122415994,2.6042279071440992
